region,food_item_name,food_item_code,unit_code,unit_name,measure_id,factor
3,TANAPOSI/RAPE,403,10,HEAP,3-10-403,0.189125001
1,TANAPOSI/RAPE,403,10A,HEAP SMALL,1-10A-403,0.114
2,TANAPOSI/RAPE,403,10A,HEAP SMALL,2-10A-403,0.165000007
3,TANAPOSI/RAPE,403,10A,HEAP SMALL,3-10A-403,0.194999993
1,TANAPOSI/RAPE,403,10B,HEAP MEDIUM,1-10B-403,0.208999991
2,TANAPOSI/RAPE,403,10B,HEAP MEDIUM,2-10B-403,0.280000001
3,TANAPOSI/RAPE,403,10B,HEAP MEDIUM,3-10B-403,0.38499999
1,TANAPOSI/RAPE,403,10C,HEAP LARGE,1-10C-403,0.352999985
2,TANAPOSI/RAPE,403,10C,HEAP LARGE,2-10C-403,0.460000008
3,TANAPOSI/RAPE,403,10C,HEAP LARGE,3-10C-403,0.555000007
1,TANAPOSI/RAPE,403,8,BUNCH,1-8-403,0.354000002
2,TANAPOSI/RAPE,403,8,BUNCH,2-8-403,0.422956526
3,TANAPOSI/RAPE,403,8,BUNCH,3-8-403,0.280550003
1,TANAPOSI/RAPE,403,8A,BUNCH SMALL,1-8A-403,0.131232873
2,TANAPOSI/RAPE,403,8A,BUNCH SMALL,2-8A-403,0.148621619
3,TANAPOSI/RAPE,403,8A,BUNCH SMALL,3-8A-403,0.132578313
1,TANAPOSI/RAPE,403,8B,BUNCH MEDIUM,1-8B-403,0.248799995
2,TANAPOSI/RAPE,403,8B,BUNCH MEDIUM,2-8B-403,0.264551014
3,TANAPOSI/RAPE,403,8B,BUNCH MEDIUM,3-8B-403,0.219016671
1,TANAPOSI/RAPE,403,8C,BUNCH LARGE,1-8C-403,0.318062514
2,TANAPOSI/RAPE,403,8C,BUNCH LARGE,2-8C-403,0.443631589
3,TANAPOSI/RAPE,403,8C,BUNCH LARGE,3-8C-403,0.368499994
1,TANAPOSI/RAPE,403,9,PIECE,1-9-403,0.133142859
2,TANAPOSI/RAPE,403,9,PIECE,2-9-403,0.076499999
3,TANAPOSI/RAPE,403,9,PIECE,3-9-403,0.103333332
1,NKHWANI,404,10,HEAP,1-10-404,0.394999981
2,NKHWANI,404,10,HEAP,2-10-404,0.277088225
3,NKHWANI,404,10,HEAP,3-10-404,0.281636357
1,NKHWANI,404,10A,HEAP SMALL,1-10A-404,0.086000003
2,NKHWANI,404,10A,HEAP SMALL,2-10A-404,0.104999997
3,NKHWANI,404,10A,HEAP SMALL,3-10A-404,0.119999997
1,NKHWANI,404,10B,HEAP MEDIUM,1-10B-404,0.156000003
2,NKHWANI,404,10B,HEAP MEDIUM,2-10B-404,0.170000002
3,NKHWANI,404,10B,HEAP MEDIUM,3-10B-404,0.233999997
1,NKHWANI,404,10C,HEAP LARGE,1-10C-404,0.256000012
2,NKHWANI,404,10C,HEAP LARGE,2-10C-404,0.280000001
3,NKHWANI,404,10C,HEAP LARGE,3-10C-404,0.328000009
1,NKHWANI,404,91,BUNDLE,1-91-404,0.127000004
3,NKHWANI,404,91,BUNDLE,3-91-404,0.127000004
1,NKHWANI,404,7,NO. 12 PLATE,1-7-404,0.213
2,NKHWANI,404,7,NO. 12 PLATE,2-7-404,0.213
3,NKHWANI,404,7,NO. 12 PLATE,3-7-404,0.213
1,NKHWANI,404,8,BUNCH,1-8-404,0.127000004
2,NKHWANI,404,8,BUNCH,2-8-404,0.151875004
3,NKHWANI,404,8,BUNCH,3-8-404,0.098911762
1,NKHWANI,404,9,PIECE,1-9-404,0.0275
2,NKHWANI,404,9,PIECE,2-9-404,0.0275
3,NKHWANI,404,9,PIECE,3-9-404,0.0275
1,CHINESE CABBAGE,405,10,HEAP,1-10-405,0.239250004
2,CHINESE CABBAGE,405,10,HEAP,2-10-405,0.239428565
3,CHINESE CABBAGE,405,10,HEAP,3-10-405,0.174407408
1,CHINESE CABBAGE,405,10A,HEAP SMALL,1-10A-405,0.097999997
2,CHINESE CABBAGE,405,10A,HEAP SMALL,2-10A-405,0.140000001
3,CHINESE CABBAGE,405,10A,HEAP SMALL,3-10A-405,0.180000007
1,CHINESE CABBAGE,405,10B,HEAP MEDIUM,1-10B-405,0.180999994
2,CHINESE CABBAGE,405,10B,HEAP MEDIUM,2-10B-405,0.252000004
3,CHINESE CABBAGE,405,10B,HEAP MEDIUM,3-10B-405,0.354000002
1,CHINESE CABBAGE,405,10C,HEAP LARGE,1-10C-405,0.305999994
2,CHINESE CABBAGE,405,10C,HEAP LARGE,2-10C-405,0.400000006
3,CHINESE CABBAGE,405,10C,HEAP LARGE,3-10C-405,0.502499998
1,CHINESE CABBAGE,405,8,BUNCH,1-8-405,0.168865383
2,CHINESE CABBAGE,405,8,BUNCH,2-8-405,0.291999996
3,CHINESE CABBAGE,405,8,BUNCH,3-8-405,0.224764705
1,CHINESE CABBAGE,405,9,PIECE,1-9-405,0.109899998
2,CHINESE CABBAGE,405,9,PIECE,2-9-405,0.172999993
3,CHINESE CABBAGE,405,9,PIECE,3-9-405,0.110130437
1,OTHER CULTIVATED GREEN LEAFY VEGETABLES,406,10,HEAP,1-10-406,0.145571426
2,OTHER CULTIVATED GREEN LEAFY VEGETABLES,406,10,HEAP,2-10-406,0.144250005
3,OTHER CULTIVATED GREEN LEAFY VEGETABLES,406,10,HEAP,3-10-406,0.115371428
1,OTHER CULTIVATED GREEN LEAFY VEGETABLES,406,10A,HEAP SMALL,1-10A-406,0.126000002
2,OTHER CULTIVATED GREEN LEAFY VEGETABLES,406,10A,HEAP SMALL,2-10A-406,0.090000004
3,OTHER CULTIVATED GREEN LEAFY VEGETABLES,406,10A,HEAP SMALL,3-10A-406,0.178000003
1,OTHER CULTIVATED GREEN LEAFY VEGETABLES,406,10B,HEAP MEDIUM,1-10B-406,0.217999995
2,OTHER CULTIVATED GREEN LEAFY VEGETABLES,406,10B,HEAP MEDIUM,2-10B-406,0.144999996
3,OTHER CULTIVATED GREEN LEAFY VEGETABLES,406,10B,HEAP MEDIUM,3-10B-406,0.291999996
1,OTHER CULTIVATED GREEN LEAFY VEGETABLES,406,10C,HEAP LARGE,1-10C-406,0.342000008
2,OTHER CULTIVATED GREEN LEAFY VEGETABLES,406,10C,HEAP LARGE,2-10C-406,0.234999999
3,OTHER CULTIVATED GREEN LEAFY VEGETABLES,406,10C,HEAP LARGE,3-10C-406,0.432000011
1,OTHER CULTIVATED GREEN LEAFY VEGETABLES,406,6,NO. 10 PLATE,1-6-406,0.071999997
2,OTHER CULTIVATED GREEN LEAFY VEGETABLES,406,6,NO. 10 PLATE,2-6-406,0.071999997
3,OTHER CULTIVATED GREEN LEAFY VEGETABLES,406,6,NO. 10 PLATE,3-6-406,0.071999997
1,OTHER CULTIVATED GREEN LEAFY VEGETABLES,406,7,NO. 12 PLATE,1-7-406,0.089000002
2,OTHER CULTIVATED GREEN LEAFY VEGETABLES,406,7,NO. 12 PLATE,2-7-406,0.089000002
3,OTHER CULTIVATED GREEN LEAFY VEGETABLES,406,7,NO. 12 PLATE,3-7-406,0.089000002
1,OTHER CULTIVATED GREEN LEAFY VEGETABLES,406,8,BUNCH,1-8-406,0.207000002
2,OTHER CULTIVATED GREEN LEAFY VEGETABLES,406,8,BUNCH,2-8-406,0.175777778
3,OTHER CULTIVATED GREEN LEAFY VEGETABLES,406,8,BUNCH,3-8-406,0.152571425
1,GATHERED WILD GREEN LEAVES,407,10,HEAP,1-10-407,0.137727275
2,GATHERED WILD GREEN LEAVES,407,10,HEAP,2-10-407,0.15438889
3,GATHERED WILD GREEN LEAVES,407,10,HEAP,3-10-407,0.112199999
1,GATHERED WILD GREEN LEAVES,407,10A,HEAP SMALL,1-10A-407,0.107999995
2,GATHERED WILD GREEN LEAVES,407,10A,HEAP SMALL,2-10A-407,0.107999995
3,GATHERED WILD GREEN LEAVES,407,10A,HEAP SMALL,3-10A-407,0.158500001
1,GATHERED WILD GREEN LEAVES,407,10B,HEAP MEDIUM,1-10B-407,0.189999998
2,GATHERED WILD GREEN LEAVES,407,10B,HEAP MEDIUM,2-10B-407,0.178000003
3,GATHERED WILD GREEN LEAVES,407,10B,HEAP MEDIUM,3-10B-407,0.25
1,GATHERED WILD GREEN LEAVES,407,10C,HEAP LARGE,1-10C-407,0.311999977
2,GATHERED WILD GREEN LEAVES,407,10C,HEAP LARGE,2-10C-407,0.263999999
3,GATHERED WILD GREEN LEAVES,407,10C,HEAP LARGE,3-10C-407,0.430000007
1,GATHERED WILD GREEN LEAVES,407,8,BUNCH,1-8-407,0.203111112
2,GATHERED WILD GREEN LEAVES,407,8,BUNCH,2-8-407,0.145600006
3,GATHERED WILD GREEN LEAVES,407,8,BUNCH,3-8-407,0.057666667
1,TOMATO,408,10,HEAP,1-10-408,0.438538462
2,TOMATO,408,10,HEAP,2-10-408,0.439290315
3,TOMATO,408,10,HEAP,3-10-408,0.485868424
1,TOMATO,408,10A,HEAP SMALL,1-10A-408,0.214000002
2,TOMATO,408,10A,HEAP SMALL,2-10A-408,0.208749995
3,TOMATO,408,10A,HEAP SMALL,3-10A-408,0.224999994
1,TOMATO,408,10B,HEAP MEDIUM,1-10B-408,0.384000003
2,TOMATO,408,10B,HEAP MEDIUM,2-10B-408,0.34799999
3,TOMATO,408,10B,HEAP MEDIUM,3-10B-408,0.344999999
1,TOMATO,408,10C,HEAP LARGE,1-10C-408,0.631999969
2,TOMATO,408,10C,HEAP LARGE,2-10C-408,0.558000028
3,TOMATO,408,10C,HEAP LARGE,3-10C-408,0.523000002
1,TOMATO,408,87,PAIL SMALL,1-87-408,5.300000191
1,TOMATO,408,97,BASIN,1-97-408,9.619999886
2,TOMATO,408,86,5L BUCKET,2-86-408,5.300000191
2,TOMATO,408,97,BASIN,2-97-408,9.619999886
2,TOMATO,408,87,PAIL SMALL,2-87-408,5.300000191
3,TOMATO,408,97,BASIN,3-97-408,9.619999886
3,TOMATO,408,87,PAIL SMALL,3-87-408,5.300000191
3,TOMATO,408,89,PAIL MEDIUM,3-89-408,18
3,TOMATO,408,86,5L BUCKET,3-86-408,5.300000191
1,TOMATO,408,27A,BASIN SMALL,1-27A-408,10.600000380000001
2,TOMATO,408,27A,BASIN SMALL,2-27A-408,10.600000380000001
3,TOMATO,408,27A,BASIN SMALL,3-27A-408,10.600000380000001
1,TOMATO,408,4,PAIL,1-4-408,1
2,TOMATO,408,4,PAIL,2-4-408,1
3,TOMATO,408,4,PAIL,3-4-408,1
1,TOMATO,408,9,PIECE,1-9-408,0.119499996
2,TOMATO,408,9,PIECE,2-9-408,0.113409095
3,TOMATO,408,9,PIECE,3-9-408,0.12166667
1,TOMATO,408,9A,PIECE SMALL,1-9A-408,0.066
2,TOMATO,408,9A,PIECE SMALL,2-9A-408,0.059999999
3,TOMATO,408,9A,PIECE SMALL,3-9A-408,0.055
1,TOMATO,408,9B,PIECE MEDIUM,1-9B-408,0.108000003
2,TOMATO,408,9B,PIECE MEDIUM,2-9B-408,0.104499996
3,TOMATO,408,9B,PIECE MEDIUM,3-9B-408,0.089000002
1,TOMATO,408,9C,PIECE LARGE,1-9C-408,0.156000003
2,TOMATO,408,9C,PIECE LARGE,2-9C-408,0.14774999
3,TOMATO,408,9C,PIECE LARGE,3-9C-408,0.131999999
1,CUCUMBER,409,10,HEAP,1-10-409,1
2,CUCUMBER,409,10,HEAP,2-10-409,1
3,CUCUMBER,409,10,HEAP,3-10-409,1
1,CUCUMBER,409,10A,HEAP SMALL,1-10A-409,0.107000001
2,CUCUMBER,409,10A,HEAP SMALL,2-10A-409,0.443499982
3,CUCUMBER,409,10A,HEAP SMALL,3-10A-409,0.5
1,CUCUMBER,409,10B,HEAP MEDIUM,1-10B-409,0.598999977
2,CUCUMBER,409,10B,HEAP MEDIUM,2-10B-409,0.74000001
3,CUCUMBER,409,10B,HEAP MEDIUM,3-10B-409,0.755999982
1,CUCUMBER,409,10C,HEAP LARGE,1-10C-409,1.745000005
2,CUCUMBER,409,10C,HEAP LARGE,2-10C-409,1.11500001
3,CUCUMBER,409,10C,HEAP LARGE,3-10C-409,1.074000001
1,CUCUMBER,409,9,PIECE,1-9-409,0.264699996
2,CUCUMBER,409,9,PIECE,2-9-409,0.120272726
3,CUCUMBER,409,9,PIECE,3-9-409,0.28095000999999997
1,CUCUMBER,409,9A,PIECE SMALL,1-9A-409,0.212000012
2,CUCUMBER,409,9A,PIECE SMALL,2-9A-409,0.174999997
3,CUCUMBER,409,9A,PIECE SMALL,3-9A-409,0.172999993
1,CUCUMBER,409,9B,PIECE MEDIUM,1-9B-409,0.351999998
2,CUCUMBER,409,9B,PIECE MEDIUM,2-9B-409,0.284999996
3,CUCUMBER,409,9B,PIECE MEDIUM,3-9B-409,0.273000002
1,CUCUMBER,409,9C,PIECE LARGE,1-9C-409,0.443000019
2,CUCUMBER,409,9C,PIECE LARGE,2-9C-409,0.415499985
3,CUCUMBER,409,9C,PIECE LARGE,3-9C-409,0.365999997
2,CUCUMBER,409,1,KILOGRAM,2-1-409,1
1,PUMPKIN,410,9,PIECE,1-9-410,1.93599999
2,PUMPKIN,410,9,PIECE,2-9-410,1.426479936
3,PUMPKIN,410,9,PIECE,3-9-410,1.628924966
1,PUMPKIN,410,9A,PIECE SMALL,1-9A-410,0.990750015
2,PUMPKIN,410,9A,PIECE SMALL,2-9A-410,1.222000003
3,PUMPKIN,410,9A,PIECE SMALL,3-9A-410,1.080000043
1,PUMPKIN,410,9B,PIECE MEDIUM,1-9B-410,1.498000026
2,PUMPKIN,410,9B,PIECE MEDIUM,2-9B-410,1.929999948
3,PUMPKIN,410,9B,PIECE MEDIUM,3-9B-410,1.539999962
1,PUMPKIN,410,9C,PIECE LARGE,1-9C-410,2.297499895
2,PUMPKIN,410,9C,PIECE LARGE,2-9C-410,2.756500006
3,PUMPKIN,410,9C,PIECE LARGE,3-9C-410,2.08949995
1,OKRA,411,10,HEAP,1-10-411,0.11388889
2,OKRA,411,10,HEAP,2-10-411,0.213249996
3,OKRA,411,10,HEAP,3-10-411,0.198035717
1,OKRA,411,10A,HEAP SMALL,1-10A-411,0.092
2,OKRA,411,10A,HEAP SMALL,2-10A-411,0.085000001
3,OKRA,411,10A,HEAP SMALL,3-10A-411,0.136500001
1,OKRA,411,10B,HEAP MEDIUM,1-10B-411,0.162
2,OKRA,411,10B,HEAP MEDIUM,2-10B-411,0.144999996
3,OKRA,411,10B,HEAP MEDIUM,3-10B-411,0.263000011
1,OKRA,411,10C,HEAP LARGE,1-10C-411,0.284000009
2,OKRA,411,10C,HEAP LARGE,2-10C-411,0.230000004
3,OKRA,411,10C,HEAP LARGE,3-10C-411,0.369000018
1,OKRA,411,9,PIECE,1-9-411,0.077
2,OKRA,411,9,PIECE,2-9-411,0.077
3,OKRA,411,9,PIECE,3-9-411,0.077
1,OKRA,411,9A,PIECE SMALL,1-9A-411,0.025773833
2,OKRA,411,9A,PIECE SMALL,2-9A-411,0.025773833
3,OKRA,411,9A,PIECE SMALL,3-9A-411,0.025773833
1,OKRA,411,9B,PIECE MEDIUM,1-9B-411,0.03580768
2,OKRA,411,9B,PIECE MEDIUM,2-9B-411,0.03580768
3,OKRA,411,9B,PIECE MEDIUM,3-9B-411,0.03580768
1,OKRA,411,9C,PIECE LARGE,1-9C-411,0.032646488
2,OKRA,411,9C,PIECE LARGE,2-9C-411,0.032646488
3,OKRA,411,9C,PIECE LARGE,3-9C-411,0.032646488
2,OKRA,411,1,KILOGRAM,2-1-411,1
1,MUSHROOM,413,10,HEAP,1-10-413,0.240999997
2,MUSHROOM,413,10,HEAP,2-10-413,0.560000002
3,MUSHROOM,413,10,HEAP,3-10-413,0.700999975
1,MUSHROOM,413,9,PIECE,1-9-413,0.06833335
2,MUSHROOM,413,9,PIECE,2-9-413,0.06833335
3,MUSHROOM,413,9,PIECE,3-9-413,0.06833335
1,OTHER (SPECIFY),414,85,PIECE,1-85-414,0.129999995
2,OTHER (SPECIFY),414,85,PIECE,2-85-414,0.129999995
3,OTHER (SPECIFY),414,85,PIECE,3-85-414,0.129999995
3,OTHER (SPECIFY),414,4,PAIL,3-4-414,3.880000114
1,EGGS,501,75,TRAY,1-75-501,1.799999952
2,EGGS,501,75,TRAY,2-75-501,1.799999952
3,EGGS,501,75,TRAY,3-75-501,1.799999952
1,EGGS,501,9,PIECE,1-9-501,0.057999998
2,EGGS,501,9,PIECE,2-9-501,0.059999999
3,EGGS,501,9,PIECE,3-9-501,0.061999999
1,DRIED FISH,502,10,HEAP,1-10-502,0.189012766
2,DRIED FISH,502,10,HEAP,2-10-502,0.189012766
3,DRIED FISH,502,10,HEAP,3-10-502,0.189012766
1,DRIED FISH,502,10A,HEAP SMALL,1-10A-502,0.083999999
2,DRIED FISH,502,10A,HEAP SMALL,2-10A-502,0.086000003
3,DRIED FISH,502,10A,HEAP SMALL,3-10A-502,0.044500001
1,DRIED FISH,502,10B,HEAP MEDIUM,1-10B-502,0.410863638
2,DRIED FISH,502,10B,HEAP MEDIUM,2-10B-502,0.171272725
3,DRIED FISH,502,10B,HEAP MEDIUM,3-10B-502,0.117200002
1,DRIED FISH,502,10C,HEAP LARGE,1-10C-502,0.555000007
2,DRIED FISH,502,10C,HEAP LARGE,2-10C-502,0.150900006
3,DRIED FISH,502,10C,HEAP LARGE,3-10C-502,0.105999999
1,DRIED FISH,502,9,PIECE,1-9-502,0.213249996
2,DRIED FISH,502,9,PIECE,2-9-502,0.129374996
3,DRIED FISH,502,9,PIECE,3-9-502,0.189999998
1,DRIED FISH,502,9A,PIECE SMALL,1-9A-502,0.089000002
2,DRIED FISH,502,9A,PIECE SMALL,2-9A-502,0.079999998
3,DRIED FISH,502,9A,PIECE SMALL,3-9A-502,0.035999998
1,DRIED FISH,502,9B,PIECE MEDIUM,1-9B-502,0.257708341
2,DRIED FISH,502,9B,PIECE MEDIUM,2-9B-502,0.164105266
3,DRIED FISH,502,9B,PIECE MEDIUM,3-9B-502,0.119207546
1,DRIED FISH,502,9C,PIECE LARGE,1-9C-502,0.352222234
2,DRIED FISH,502,9C,PIECE LARGE,2-9C-502,0.26918751
3,DRIED FISH,502,9C,PIECE LARGE,3-9C-502,0.154534891
1,FRESH FISH,503,10,HEAP,1-10-503,0.33728531
2,FRESH FISH,503,10,HEAP,2-10-503,0.33728531
3,FRESH FISH,503,10,HEAP,3-10-503,0.33728531
1,FRESH FISH,503,10A,HEAP SMALL,1-10A-503,0.520105243
2,FRESH FISH,503,10A,HEAP SMALL,2-10A-503,0.171999991
3,FRESH FISH,503,10A,HEAP SMALL,3-10A-503,0.151749998
1,FRESH FISH,503,10B,HEAP MEDIUM,1-10B-503,0.640799999
2,FRESH FISH,503,10B,HEAP MEDIUM,2-10B-503,0.104666665
3,FRESH FISH,503,10B,HEAP MEDIUM,3-10B-503,0.136777773
1,FRESH FISH,503,10C,HEAP LARGE,1-10C-503,0.851499975
2,FRESH FISH,503,10C,HEAP LARGE,2-10C-503,0.157000005
3,FRESH FISH,503,10C,HEAP LARGE,3-10C-503,0.101999998
1,FRESH FISH,503,9,PIECE,1-9-503,0.442699999
2,FRESH FISH,503,9,PIECE,2-9-503,0.369368434
3,FRESH FISH,503,9,PIECE,3-9-503,0.407533348
1,FRESH FISH,503,9A,PIECE SMALL,1-9A-503,0.646636367
2,FRESH FISH,503,9A,PIECE SMALL,2-9A-503,0.139624998
3,FRESH FISH,503,9A,PIECE SMALL,3-9A-503,0.099972971
1,FRESH FISH,503,9B,PIECE MEDIUM,1-9B-503,0.675291657
2,FRESH FISH,503,9B,PIECE MEDIUM,2-9B-503,0.337076932
3,FRESH FISH,503,9B,PIECE MEDIUM,3-9B-503,0.149516121
1,FRESH FISH,503,9C,PIECE LARGE,1-9C-503,0.976363659
2,FRESH FISH,503,9C,PIECE LARGE,2-9C-503,0.277769238
3,FRESH FISH,503,9C,PIECE LARGE,3-9C-503,0.320736855
3,BEEF,504,80,QUARTER,3-80-504,0.25
1,"BEEF, HAM",504,9,PIECE,1-9-504,0.035999998
2,"BEEF, HAM",504,9,PIECE,2-9-504,0.25
3,"BEEF, HAM",504,9,PIECE,3-9-504,0.25
1,GOAT,505,9,PIECE,1-9-505,0.028999999
2,GOAT,505,9,PIECE,2-9-505,0.125
3,GOAT,505,9,PIECE,3-9-505,0.25
3,PORK,506,80,QUARTER,3-80-506,0.25
1,"PORK, FILLET",506,9,PIECE,1-9-506,0.041999999
2,"PORK, FILLET",506,9,PIECE,2-9-506,0.197999999
3,"PORK, FILLET",506,9,PIECE,3-9-506,0.25
1,MUTTON,507,9,PIECE,1-9-507,0.995999992
2,MUTTON,507,9,PIECE,2-9-507,1.34100008
3,MUTTON,507,9,PIECE,3-9-507,0.25
1,CHICKEN - WHOLE,508,76,WHOLE,1-76-508,1.25999999
2,CHICKEN - WHOLE,508,76,WHOLE,2-76-508,1.25999999
3,CHICKEN - WHOLE,508,79,FULL,3-79-508,1.25999999
3,CHICKEN - WHOLE,508,76,WHOLE,3-76-508,1.25999999
1,"CHICKEN (TRADITIONALLY), BRED LIVE",508,9,PIECE,1-9-508,1.268000007
2,"CHICKEN (TRADITIONALLY), BRED LIVE",508,9,PIECE,2-9-508,1.296000004
3,"CHICKEN (TRADITIONALLY), BRED LIVE",508,9,PIECE,3-9-508,1.277999997
1,CHICKEN PIECE,508,1,KILOGRAM,1-1-508,1
2,CHICKEN PIECE,508,1,KILOGRAM,2-1-508,1
3,CHICKEN PIECE,508,1,KILOGRAM,3-1-508,1
3,"OTHER POULTRY - GUINEA FOWL, DOVES, ETC",509,79,FULL,3-79-509,1.25999999
1,"OTHER POULTRY  GUINEA FOWL, DOVES, ETC",509,9,PIECE,1-9-509,1.287999988
2,"OTHER POULTRY  GUINEA FOWL, DOVES, ETC",509,9,PIECE,2-9-509,1.29400003
3,"OTHER POULTRY  GUINEA FOWL, DOVES, ETC",509,9,PIECE,3-9-509,1.475999951
1,"OTHER POULTRY  GUINEA FOWL, DOVES, ETC",509,76,WHOLE,1-76-509,1.26
3,"OTHER POULTRY  GUINEA FOWL, DOVES, ETC",509,76,WHOLE,3-76-509,1.26
3,"OTHER POULTRY  GUINEA FOWL, DOVES, ETC",509,1,KILOGRAM,3-1-509,1
1,"SMALL ANIMAL – RABBIT, MICE, ETC",510,9,PIECE,1-9-510,0.032000002
2,"SMALL ANIMAL – RABBIT, MICE, ETC",510,9,PIECE,2-9-510,0.03875
3,"SMALL ANIMAL – RABBIT, MICE, ETC",510,9,PIECE,3-9-510,0.097999997
1,"TERMITES, OTHER INSECTS EG NGUMBI, CATERPILLAR",511,10,HEAP,1-10-511,0.066
2,"TERMITES, OTHER INSECTS EG NGUMBI, CATERPILLAR",511,10,HEAP,2-10-511,0.064999998
3,"TERMITES, OTHER INSECTS EG NGUMBI, CATERPILLAR",511,10,HEAP,3-10-511,0.046
1,"TERMITES, OTHER INSECTS EG NGUMBI, CATERPILLAR",511,25,TINA,1-25-511,0.173999995
2,"TERMITES, OTHER INSECTS EG NGUMBI, CATERPILLAR",511,25,TINA,2-25-511,0.126249999
3,"TERMITES, OTHER INSECTS EG NGUMBI, CATERPILLAR",511,25,TINA,3-25-511,0.100000001
1,"TERMITES, OTHER INSECTS EG NGUMBI, CATERPILLAR",511,6,NO.. 10 PLATE,1-6-511,0.123999998
2,"TERMITES, OTHER INSECTS EG NGUMBI, CATERPILLAR",511,6,NO.. 10 PLATE,2-6-511,0.059999999
3,"TERMITES, OTHER INSECTS EG NGUMBI, CATERPILLAR",511,6,NO. 10 PLATE,3-6-511,0.061000001
1,"TERMITES, OTHER INSECTS EG NGUMBI, CATERPILLAR",511,7,NO. 12 PLATE,1-7-511,0.158875003
2,"TERMITES, OTHER INSECTS EG NGUMBI, CATERPILLAR",511,7,NO.. 12 PLATE,2-7-511,0.092500001
3,"TERMITES, OTHER INSECTS EG NGUMBI, CATERPILLAR",511,7,NO.. 12 PLATE,3-7-511,0.114249997
3,TINNED MEAT OR FISH,512,1,KILOGRAM,3-1-512,1
1,CHICKEN BREAST WITHOUT SKIN,522,9,PIECE,1-9-522,0.059999999
2,CHICKEN BREAST WITHOUT SKIN,522,9,PIECE,2-9-522,0.039999999
3,CHICKEN BREAST WITHOUT SKIN,522,9,PIECE,3-9-522,0.078000002
1,MANGO,601,10,HEAP,1-10-601,0.659000039
2,MANGO,601,10,HEAP,2-10-601,0.875
3,MANGO,601,10,HEAP,3-10-601,0.808000028
1,MANGO,601,88,PAIL LARGE,1-88-601,16.98999977
1,MANGO,601,89,PAIL MEDIUM,1-89-601,8.260000229
1,MANGO,601,4D,PAIL UNSPECIFIED,1-4D-601,4.949999809
2,MANGO,601,4E,20 LITRE PAIL,2-4E-601,19.799999239999998
2,MANGO,601,89,PAIL MEDIUM,2-89-601,8.260000229
2,MANGO,601,86,5L BUCKET,2-86-601,4.949999809
2,MANGO,601,4D,PAIL UNSPECIFIED,2-4D-601,4.949999809
2,MANGO,601,88,PAIL LARGE,2-88-601,16.98999977
2,MANGO,601,81,10L BUCKET,2-81-601,9.899999619
3,MANGO,601,4D,PAIL UNSPECIFIED,3-4D-601,4.949999809
3,MANGO,601,88,PAIL LARGE,3-88-601,16.98999977
3,MANGO,601,86,5L BUCKET,3-86-601,4.949999809
3,MANGO,601,4E,20 LITRE PAIL,3-4E-601,19.799999239999998
3,MANGO,601,89,PAIL MEDIUM,3-89-601,8.260000229
1,MANGO,601,4,PAIL,1-4-601,3.77850008
2,MANGO,601,4,PAIL,2-4-601,3.77850008
3,MANGO,601,4,PAIL,3-4-601,3.77850008
1,MANGO,601,4A,PAIL SMALL,1-4A-601,4.2449998859999996
2,MANGO,601,4A,PAIL SMALL,2-4A-601,5.135000229
3,MANGO,601,4A,PAIL SMALL,3-4A-601,4.981999874
1,MANGO,601,4C,PAIL LARGE,1-4C-601,19
2,MANGO,601,4C,PAIL LARGE,2-4C-601,15.61250019
3,MANGO,601,4C,PAIL LARGE,3-4C-601,16.75
1,MANGO,601,8,BUNCH,1-8-601,1.075999975
2,MANGO,601,8,BUNCH,2-8-601,1.075999975
3,MANGO,601,8,BUNCH,3-8-601,1.075999975
1,MANGO,601,9,PIECE,1-9-601,0.184
2,MANGO,601,9,PIECE,2-9-601,0.187900007
3,MANGO,601,9,PIECE,3-9-601,0.297444463
1,MANGO,601,9A,PIECE SMALL,1-9A-601,0.145999998
2,MANGO,601,9A,PIECE SMALL,2-9A-601,0.155000001
3,MANGO,601,9A,PIECE SMALL,3-9A-601,0.162
1,MANGO,601,9B,PIECE MEDIUM,1-9B-601,0.233999997
2,MANGO,601,9B,PIECE MEDIUM,2-9B-601,0.219999999
3,MANGO,601,9B,PIECE MEDIUM,3-9B-601,0.224000007
1,MANGO,601,9C,PIECE LARGE,1-9C-601,0.324000001
2,MANGO,601,9C,PIECE LARGE,2-9C-601,0.292499989
3,MANGO,601,9C,PIECE LARGE,3-9C-601,0.28549999
1,BANANA,602,10,HEAP,1-10-602,0.609972954
2,BANANA,602,10,HEAP,2-10-602,0.333285719
3,BANANA,602,10,HEAP,3-10-602,0.157352939
3,BANANA,602,93,BUNCH SMALL,3-93-602,23
1,BANANA,602,44A,CLUSTER SMALL,1-44A-602,0.629999995
2,BANANA,602,44A,CLUSTER SMALL,2-44A-602,0.834999979
3,BANANA,602,44A,CLUSTER SMALL,3-44A-602,0.572000027
1,BANANA,602,44B,CLUSTER MEDIUM,1-44B-602,1.008000016
2,BANANA,602,44B,CLUSTER MEDIUM,2-44B-602,1.272500038
3,BANANA,602,44B,CLUSTER MEDIUM,3-44B-602,0.922000051
1,BANANA,602,44C,CLUSTER LARGE,1-44C-602,1.694999933
2,BANANA,602,44C,CLUSTER LARGE,2-44C-602,2.039999962
3,BANANA,602,44C,CLUSTER LARGE,3-44C-602,1.294999957
1,BANANA,602,8,BUNCH,1-8-602,0.455454558
